comment,label
اللعبة التي يمارسها جبران باسيل لحجز مقعده في الانتخابات الرئاسية منذ الآن لا تجدي نفعاً لأن مجلس النواب سيتغيّر,normal
عملاء الأمن يا حقير؟ لو عملاء يبقو تبع أجهزة أمن بلدهم إنت تبع أجهزة أمن مين يا حقير؟ أمريكا ولا فرنسا ولا ولا؟,obscene
لاء ووزير خارجيتنا المفصوم جبران باسيل قال ان تميم فك الحصار عن نفسه وحضر القمة,normal
اي جبران باسيل سربلنا الاسئلة اذا هيك,normal
استقبل رئيس الحكومة المكلف سعد الحريري في بيت الوسط وزير الخارجية والمغتربين جبران باسيل,normal
@user @user والله ماحد خنازير غيركم حتى الكلاب افضل منكم وضلوا تمسحو يقذارتكم المجوسية الا لعنة الله عليكم ملة نجسة,hateful
مش بالامر هو ولا زرار هندوس عليه ولو ع العشره ابقوا… @url,normal
هو من حزب الحق والعقل يا بهيمه الاخوان,obscene
يلعن ابوكن شبيحة تفو عليكن وعلى الجحش بشار والجحش حسن زميرة,hate
كول هوا و سد نيعك,abusive
ومبسوط فيها ابن الحرام متل بعض السياسيين الي عنا بتنشر عرضو بقلك الدنيه عم تشتي ,abusive
هو ما قال اسرائيل لها حق بالأمان مين عم يترجملك يا أخ,normal
قديشك واطي يا مارسيل السيد نصر الله مش بس بي الشيعة هو بي كل لبنان وكل حر عندو كرامة بهالدني واكيد انت ما عندك ياها ولك تفيييي صار الوقت,abusive
الى اين يا فصعون السياسة يا جبران باسيل في زمن التبعيه والتعطيل,abusive
ليش تيوس الإمارت والسعودية مع السوريين واليمنيين شو ف خليك بصليبك تلحس بعضك,hate
@user @user @user ووش دخل لقفك النتن انت هنا ووين نتكلم سعودي قصو لقفك ولسانك ي بول البعير,hateful
منوزع شرف عالكل جبران باسيل التيار الوطني الحر,obscene
في ع مار مخايل قد ما زغير ما بيساع الا طاولة لشخصين بيقعد عليا صاحب ال وخطيبته,normal
ولا تنسى انه قال ايضاً عن مذبحة تل الزعتر اتهم الماموس النجدي وتابعه ديوووس الشآااام وهدهده,abusive
بالتأكيد جبران باسيل سيجعل المسيحين ينسون شيء،واعتقد سيكون الحليب الذي رضعوه,normal
مو حاسيس حالك هبيله روح نئبر نام وما تتغطه يا بلا شرف,obscene
وانت صغيرة يجب تجاهلك واضح عندك عقد نفسية من صغرك,normal
القاصي والداني بيعرف انو بشار الكر مجرد عبد مأمور عند اسياده الروس والمجوس يعني حقو صرماية عتيقة لابحل ولابيربط لعنة الله عليه,obscene
وزير الخارجية اللبناني جبران باسيل يبعتلو حمى يقول عمدة قرية شرق سلوى كسر الحصار على قريته بحضور القمة,abusive
@user @user @user بول البعير اطهر واشرف من حثالة الشيعه واتباعهم,abusive_hateful
وبشر الصابرين بالفرج,normal
هيدا المطلوب جادو لانو الوضع صار بدو لطم,normal
يا قرة العين،السادة الأفاضل شبيحة و حاضنة و أحذية النظام ما عم يشتكوا من السيد الرئيس،الجماعة عم يشتكوا للسيد الرئيس،بقى بلاها تحليلاتك المعمقة عن التململ ضمن البيئة الحاضنة للنظام من النظام و قوم اشربلك كاسة حليب و نام ريتو صحتين على قلبك إلهي منحبك القيادة الحكيمة,abusive
مستواكم معروف اوطى من الصرامي لانكم بلا شرف وادبكم الشتيمة,obscene
يمكن حاسبه معهون الوفيات بحوادث السير والأخطاء الطبيه والأمراض المزمنه وضحايا جرائم الشرف اظن بتزبط الحسبه,normal
ملكة جمال البيئة حبتها عليها يعني,obscene
وهذي نفسها و نزلتها عسان الجحوش ما يقولون مزورة يا خنزير ليش تحذفها ؟؟؟؟,obscene
لو بيلاقوا فرص عمل ويكاسرواااا علينا نحنا قبلانين ,normal
وئامنا تعودناك تلمع في البوح عما يعتمل في الخاطر وفي ألقٍ من غيرة وحميّة تستنبط الأفعال المؤهبة تنث ,normal
عندما يكون المنصب أكبر من المسؤول ,normal
فيصل القاسم أنت درزي وفتان والآن بدأت الفتنة على الأردن سد بوزك واسكت,hate
كوميديا فاشله,obscene
ما بستغرب انو الصهيوني يدخل بمقتل الشهيد محمد حتى يخفي ايدو بالموضوع,normal
اللهم زدها سنكحة و عصمصة,normal
فاكر ,normal
يا عيني عالغبرة,normal
بعرف مغرد واقف ل نوال بري بالمرصاد على كل تغريدة او صورة بتنزلها,normal
لا يصح إلا الصحيح ,normal
انت قد عماد عثمان ياصوص,abusive
انا مش عم صنف حدا,normal
انو انت شو شريف ما انت اكبر لص,obscene
تلحس اجري شقفة جحش,obscene
من لا يملك يعطي لمن لا يستحق ابشر بمعاده مليون عربي يا خنازير,obscene
نحتاج الى وطن جديد مع شعب جديد اضافة إلى نظام جديد,normal
جبران باسيل كم جميلٌ مثلاً ان نخرجَ على شعوبنا، بسكّة حديد تربط بلداننا، بخط غازٍ يأخذ غاز لبنان الى العراق ونفط العراق الى ل…,normal
خرا عليك وعليه,obscene
كرتونه بيض,obscene
شو وضع الاعلامي اليهودي اللي نجس الحرم المكي يا واطي ما عندك غير تسأل عن اللي وصل عندنا وانتو شغلكم تحت الطاوله,abusive
مستحيل يكون في اوسخ وانجس منك بالكون يا ديوث,obscene
و شراميط الاعلام,abusive
نتائج كتاب العدل تجربة رائدة لم تأخذ أي حساب طائفي أو مذهبي وهي تجربة يجب أن تعمم مبروك لوزير العدل وللجنة القضاة هذا الإنجاز,normal
ما ضاع حق وراءه مطالب,normal
هههه كيف طلعت معك هيدي لا تسأل قديش       ,normal
حبيب فياض يهاجم جبران باسيل بعنف لم يتجرأ اي مسؤول لبناني بالدفاع عن حق اسرائيل مثلما يفعل باسيل اليوم,normal
الى اين يا فصعون السياسة يا جبران باسيل في زمن التبعيه والتعطيل,abusive
وقح,abusive
و الله ما يدرون وين الله قاطهم خونة منافقين,abusive
بس إنت حقير برضه,obscene
معك حق بالنسبة للإنتماء الطائفي في لبنان لكن هذا لا يعني أنه لا يوجد ديمقراط…,normal
الخنزيره مصدومه من فوز الجمهوريين ههههههه طارت فلوسك ي خنزير,obscene
لاتعرف اسئل حزب الله وخروفه باسيل,abusive
وفي ختام الندوة قدم الحقوقي والمدير التنفيذي لمركز توثيق الانتهاكات في سورية يوسف وهبة ورقة تحدث فيها عن الحالة الق… @url,normal
من نتائج الاتفاق الروسي الأمريكي الطيران الروسي يرتكب مجزرة في ادلب ذهب ضحيتها العشرات من المدنيين بين قتيل وجريح,normal
عم أحكي عن الجعفري يا بهيمة نظام الجعفري قتل نص مليون وهجّر نص الشعب حرفياً لأنه طلعوا مظاهرات ضده وبعدين بتقلي إني أنا يلي ما بفهم بآداب الحوار؟ بهيمة بتجيب المسبة لحالها شو بدنا نقول,obscene
